date,Open,High,Low,Close,Adj Close,Volume,P_mean,P_sum,twt_count
2022-06-02,192.020004,205.470001,191.720001,205.089996,205.089996,9623100,-0.0303571428571428,-17,560
2022-06-03,200.139999,202.949997,198.050003,198.979996,198.979996,7191800,-0.0810126582278481,-32,395
2022-06-06,202.089996,203.869995,195.380005,197.139999,197.139999,5372000,-0.1455223880597015,-39,268
2022-06-07,194.869995,199.600006,193.0,198.610001,198.610001,4839500,-0.18,-63,350
2022-06-08,197.949997,207.380005,197.639999,202.830002,202.830002,7244100,-0.1303317535545023,-110,844
2022-06-09,200.649994,201.690002,192.539993,192.770004,192.770004,6949000,-0.1633554083885209,-74,453
2022-06-10,182.639999,185.860001,180.850006,182.940002,182.940002,13065600,-0.15625,-90,576
2022-06-13,177.070007,179.089996,168.960007,169.690002,169.690002,10222400,-0.1712846347607053,-68,397
2022-06-14,169.75,172.059998,164.279999,167.539993,167.539993,11555300,-0.1647509578544061,-86,522
2022-06-15,169.259995,183.850006,168.529999,180.110001,180.110001,12396000,-0.1423290203327172,-77,541
2022-06-16,174.0,176.270004,171.559998,173.350006,173.350006,8201300,-0.1253263707571801,-48,383
2022-06-17,173.630005,179.649994,173.339996,175.509995,175.509995,12133400,-0.0137931034482758,-4,290
2022-06-21,177.600006,178.619995,169.800003,170.910004,170.910004,12177600,-0.1748466257668711,-114,652
2022-06-22,170.75,182.820007,170.199997,178.889999,178.889999,11992400,-0.0338983050847457,-22,649
2022-06-23,180.5,182.759995,175.869995,181.710007,181.710007,9538200,-0.0784023668639053,-53,676
2022-06-24,183.5,191.190002,181.839996,190.850006,190.850006,12424000,-0.0657439446366782,-38,578
2022-06-27,191.770004,191.779999,182.389999,189.139999,189.139999,8363900,-0.0356083086053412,-12,337
2022-06-28,189.199997,192.199997,179.369995,179.600006,179.600006,7185400,-0.088,-33,375
2022-06-29,179.550003,180.669998,175.100006,178.360001,178.360001,5766800,-0.0828729281767955,-30,362
2022-06-30,177.070007,179.449997,170.300003,174.869995,174.869995,7894700,-0.0666666666666666,-28,420
2022-07-01,176.490005,180.100006,174.270004,179.949997,179.949997,5194700,-0.0623145400593471,-21,337
2022-07-05,176.279999,185.919998,172.679993,185.880005,185.880005,7334300,-0.0588235294117647,-25,425
2022-07-06,185.199997,186.220001,180.820007,184.059998,184.059998,5753400,-0.0148698884758364,-8,538
2022-07-07,184.270004,190.210007,183.5,189.270004,189.270004,6334500,-0.0554272517321016,-24,433
2022-07-08,186.020004,189.910004,182.75,186.979996,186.979996,5831300,-0.043010752688172,-12,279
